OrderID,Customer,Product,Category,Quantity,Price,OrderDate
2275,Emma Wilson,Laptop,Electronics,3,5798.6,2023-07-07
2276,Olivia Davis,Laptop,Electronics,1,4391.03,2024-02-28
2277,Noah Garcia,Novel,Books,3,1605.4,2024-08-20
2278,Chris Lee,Laptop,Electronics,2,970.58,2024-10-20
2279,Jane Smith,Jeans,Clothing,6,9345.48,2024-12-14
2280,John Doe,Coffee Maker,Home,7,3253.5,2024-02-26
2281,John Doe,Football,Sports,5,9513.08,2024-09-21
2282,Chris Lee,Basketball,Sports,10,3590.59,2023-09-21
2283,Liam Miller,T-shirt,Clothing,1,1546.52,2024-05-01
2284,John Doe,Laptop,Electronics,4,7256.01,2023-09-23
2285,Olivia Davis,Smartphone,Electronics,8,5657.54,2025-03-25
2286,Alice Johnson,Smartphone,Electronics,1,5549.77,2025-03-29
2287,Chris Lee,Cookbook,Books,10,8755.31,2024-03-11
2288,Sophia Martinez,T-shirt,Clothing,8,9361.28,2023-07-16
2289,Alice Johnson,Coffee Maker,Home,6,1925.83,2024-11-03
2290,Jane Smith,Football,Sports,2,3840.44,2024-09-10
2291,Liam Miller,Smartphone,Electronics,5,2354.96,2023-06-27
2292,John Doe,Smartphone,Electronics,1,8923.59,2023-05-31
2293,John Doe,Laptop,Electronics,6,800.19,2024-11-18
2294,Jane Smith,Smartphone,Electronics,9,2199.7,2024-09-01
2295,Mike Brown,Laptop,Electronics,5,2050.82,2023-08-20
2296,Alice Johnson,Jeans,Clothing,10,2548.04,2024-09-19
2297,Jane Smith,Football,Sports,10,6492.72,2023-12-29
2298,Chris Lee,Coffee Maker,Home,5,7577.82,2025-01-21
2299,Sophia Martinez,Smartphone,Electronics,5,989.14,2024-04-25
2300,Mike Brown,Smartphone,Electronics,2,6387.85,2024-09-04
2301,Chris Lee,Jeans,Clothing,8,1330.02,2024-04-16
2302,Sophia Martinez,Basketball,Sports,4,8875.73,2024-07-07
2303,Mike Brown,Football,Sports,9,5284.15,2023-06-23
2304,Emma Wilson,Jeans,Clothing,9,3726.59,2023-08-24
2305,John Doe,Basketball,Sports,1,7621.22,2024-03-22
2306,John Doe,Vacuum Cleaner,Home,6,4431.26,2025-04-26
2307,Alice Johnson,Laptop,Electronics,6,2388.71,2024-06-13
2308,Olivia Davis,Laptop,Electronics,9,3855.79,2024-08-13
2309,Jane Smith,Smartphone,Electronics,2,9859.45,2023-11-09
2310,Noah Garcia,Basketball,Sports,9,1361.35,2025-04-21
2311,Emma Wilson,Vacuum Cleaner,Home,7,182.66,2023-06-28
2312,Sophia Martinez,Smartphone,Electronics,2,3839.58,2025-04-07
2313,John Doe,Coffee Maker,Home,10,8113.5,2025-01-18
2314,Mike Brown,Coffee Maker,Home,2,2680.61,2023-12-13
2315,Sophia Martinez,Novel,Books,5,8312.42,2025-02-18
2316,John Doe,T-shirt,Clothing,3,3905.14,2024-01-12
2317,Sophia Martinez,Novel,Books,8,5425.38,2023-05-30
2318,Olivia Davis,Cookbook,Books,8,2380.02,2024-07-12
2319,Alice Johnson,Coffee Maker,Home,10,8907.82,2023-08-14
2320,Sophia Martinez,Laptop,Electronics,3,2191.65,2025-01-26
2321,Jane Smith,Basketball,Sports,3,7406.08,2023-06-09
2322,Chris Lee,Novel,Books,3,1064.01,2023-09-12
2323,Alice Johnson,Football,Sports,2,2709.19,2023-06-09
2324,Sophia Martinez,Smartphone,Electronics,8,1712.06,2023-05-16
2325,Liam Miller,Coffee Maker,Home,1,9473.57,2023-08-14
2326,Liam Miller,Vacuum Cleaner,Home,10,5792.36,2024-08-29
2327,Alice Johnson,Smartphone,Electronics,1,889.27,2024-12-24
2328,Jane Smith,Coffee Maker,Home,6,6082.97,2024-03-21
2329,Alice Johnson,Coffee Maker,Home,2,3326.59,2024-12-31
2330,Jane Smith,T-shirt,Clothing,5,4468.58,2024-10-31
2331,Olivia Davis,T-shirt,Clothing,9,7361.43,2024-12-04
2332,Liam Miller,T-shirt,Clothing,10,3208.16,2023-10-22
2333,Sophia Martinez,Coffee Maker,Home,5,9839.62,2023-09-02
2334,John Doe,Novel,Books,9,174.93,2023-09-10
2335,Emma Wilson,Basketball,Sports,7,1484.78,2025-01-07
2336,Olivia Davis,Smartphone,Electronics,5,4481.07,2023-11-17
2337,Noah Garcia,Jeans,Clothing,3,5130.42,2024-09-30
2338,Olivia Davis,Cookbook,Books,6,1189.97,2023-11-14
2339,Emma Wilson,Coffee Maker,Home,4,9888.69,2025-03-13
2340,Liam Miller,Coffee Maker,Home,5,5460.72,2024-06-30
2341,Emma Wilson,Basketball,Sports,7,7995.45,2024-06-13
2342,Olivia Davis,Laptop,Electronics,3,6115.14,2023-10-17
2343,John Doe,Smartphone,Electronics,10,3192.07,2025-03-23
2344,Chris Lee,T-shirt,Clothing,5,5264.41,2025-03-22
2345,Olivia Davis,Novel,Books,4,7222.94,2023-12-16
2346,John Doe,Coffee Maker,Home,2,6832.91,2024-06-21
2347,Sophia Martinez,Vacuum Cleaner,Home,4,607.09,2024-02-23
2348,Olivia Davis,Vacuum Cleaner,Home,1,767.17,2023-11-13
2349,Sophia Martinez,Smartphone,Electronics,6,3099.29,2025-01-13
2350,Olivia Davis,Vacuum Cleaner,Home,2,1789.12,2023-06-12
2351,Liam Miller,Football,Sports,9,351.31,2024-07-17
2352,Mike Brown,Vacuum Cleaner,Home,10,2177.62,2024-01-24
2353,Jane Smith,Cookbook,Books,9,4314.35,2024-11-01
2354,Sophia Martinez,Jeans,Clothing,3,9131.22,2024-02-18
2355,Jane Smith,Laptop,Electronics,2,3688.02,2023-10-01
2356,Liam Miller,Jeans,Clothing,6,2738.86,2023-12-02
2357,Olivia Davis,Cookbook,Books,5,639.65,2023-12-08
2358,Mike Brown,T-shirt,Clothing,8,4541.62,2025-03-06
2359,Liam Miller,Laptop,Electronics,10,4391.56,2023-10-13
2360,Chris Lee,Vacuum Cleaner,Home,10,8423.51,2024-02-01
2361,John Doe,Novel,Books,7,8063.21,2023-05-13
2362,Mike Brown,Laptop,Electronics,6,9492.76,2023-06-10
2363,Jane Smith,Vacuum Cleaner,Home,6,534.33,2023-10-02
2364,Sophia Martinez,Basketball,Sports,3,1221.35,2023-07-26
2365,Alice Johnson,Basketball,Sports,5,2215.04,2023-09-06
2366,Liam Miller,Cookbook,Books,1,3231.56,2025-03-19
2367,Sophia Martinez,Novel,Books,3,2441.5,2024-04-05
2368,John Doe,Basketball,Sports,7,1925.4,2025-02-02
2369,John Doe,Basketball,Sports,6,1811.67,2024-10-19
2370,Mike Brown,Novel,Books,8,8706.33,2023-09-11
2371,Mike Brown,T-shirt,Clothing,6,1559.05,2024-05-19
2372,Sophia Martinez,Jeans,Clothing,8,3996.06,2023-08-02
2373,Noah Garcia,Football,Sports,8,9370.56,2024-01-01
2374,John Doe,Jeans,Clothing,3,6635.62,2023-10-07
2375,Emma Wilson,Novel,Books,1,2446.04,2023-05-07
2376,Sophia Martinez,Coffee Maker,Home,1,8150.78,2024-12-26
2377,Noah Garcia,Cookbook,Books,8,2207.51,2024-08-23
2378,Jane Smith,Coffee Maker,Home,5,9288.73,2024-06-29
2379,Jane Smith,Novel,Books,5,8197.41,2024-03-24
2380,Sophia Martinez,Basketball,Sports,10,8293.5,2023-08-29
2381,Chris Lee,T-shirt,Clothing,8,8293.71,2023-04-28
2382,Alice Johnson,Basketball,Sports,2,5124.42,2024-05-19
2383,Liam Miller,Football,Sports,9,1423.11,2024-04-28
2384,Noah Garcia,Smartphone,Electronics,2,9192.46,2023-11-05
2385,Mike Brown,T-shirt,Clothing,2,4464.19,2023-12-05
2386,Chris Lee,Cookbook,Books,7,3646.36,2025-01-28
2387,Olivia Davis,Football,Sports,6,5958.54,2024-03-04
2388,Liam Miller,Smartphone,Electronics,9,1930.65,2024-09-01
2389,Noah Garcia,Basketball,Sports,7,3402.61,2024-12-10
2390,Mike Brown,Coffee Maker,Home,4,7808.23,2023-04-30
2391,Mike Brown,Novel,Books,2,9179.15,2023-07-21
2392,Jane Smith,Jeans,Clothing,5,9029.98,2024-09-21
2393,Liam Miller,T-shirt,Clothing,8,3368.9,2023-09-01
2394,Jane Smith,Jeans,Clothing,8,3834.76,2025-02-22
2395,Chris Lee,Football,Sports,4,3996.05,2023-05-19
2396,Olivia Davis,Cookbook,Books,6,3769.28,2025-01-04
2397,Mike Brown,Football,Sports,6,696.82,2024-10-13
2398,John Doe,Basketball,Sports,8,3047.27,2023-05-11
2399,Emma Wilson,Smartphone,Electronics,2,5330.41,2024-05-09
2400,Jane Smith,Jeans,Clothing,6,3596.11,2024-04-05
2401,John Doe,Cookbook,Books,4,9770.01,2023-09-26
2402,Alice Johnson,Smartphone,Electronics,9,3320.58,2023-12-24
2403,Mike Brown,Cookbook,Books,5,9724.66,2024-05-26
2404,Mike Brown,Football,Sports,5,6165.37,2024-12-12
2405,Noah Garcia,Novel,Books,9,3467.05,2024-10-26
2406,Mike Brown,Vacuum Cleaner,Home,2,1826.58,2023-09-23
2407,Liam Miller,Smartphone,Electronics,9,8083.47,2025-03-03
2408,John Doe,Vacuum Cleaner,Home,5,156.08,2024-03-21
2409,Chris Lee,Laptop,Electronics,8,4528.57,2024-06-23
2410,Alice Johnson,Jeans,Clothing,5,5428.48,2024-04-25
2411,Noah Garcia,Jeans,Clothing,4,3510.25,2024-04-27
2412,Chris Lee,Novel,Books,7,8542.98,2023-05-01
2413,Mike Brown,Coffee Maker,Home,5,8568.93,2023-05-17
2414,Liam Miller,Laptop,Electronics,1,5915.86,2024-06-07
2415,John Doe,Jeans,Clothing,8,4947.39,2024-05-04
2416,John Doe,T-shirt,Clothing,9,4584.53,2025-04-02
2417,Noah Garcia,Football,Sports,6,4653.17,2023-12-15
2418,Emma Wilson,Vacuum Cleaner,Home,7,6640.78,2023-05-26
2419,Chris Lee,Vacuum Cleaner,Home,10,216.84,2023-08-16
2420,Jane Smith,Novel,Books,5,2341.72,2024-01-26
2421,Alice Johnson,Coffee Maker,Home,2,3105.12,2024-12-25
2422,Noah Garcia,Laptop,Electronics,3,2961.3,2023-06-27
2423,Noah Garcia,Cookbook,Books,6,2820.66,2023-07-11
2424,Chris Lee,Cookbook,Books,5,9834.72,2024-04-30
2425,Mike Brown,Jeans,Clothing,7,7706.97,2023-09-01
2426,Sophia Martinez,Football,Sports,10,9541.63,2024-03-04
2427,Liam Miller,Coffee Maker,Home,1,3760.91,2025-03-14
2428,Emma Wilson,Football,Sports,4,7138.32,2024-07-26
2429,John Doe,Basketball,Sports,3,3029.96,2023-05-25
2430,Olivia Davis,Laptop,Electronics,4,5883.88,2024-05-24
2431,Olivia Davis,Cookbook,Books,6,3450.33,2023-07-29
2432,Liam Miller,Cookbook,Books,10,7872.75,2023-07-08
2433,Mike Brown,Vacuum Cleaner,Home,2,8945.4,2024-06-30
2434,Chris Lee,T-shirt,Clothing,1,3909.41,2024-11-18
2435,Jane Smith,Laptop,Electronics,5,8173.57,2024-10-22
2436,John Doe,Jeans,Clothing,10,9686.28,2024-10-11
2437,Olivia Davis,Vacuum Cleaner,Home,2,9475.2,2024-07-03
2438,Emma Wilson,Vacuum Cleaner,Home,9,1776.24,2024-12-13
2439,John Doe,Laptop,Electronics,4,2506.29,2024-07-21
2440,Emma Wilson,Basketball,Sports,3,2175.36,2025-03-11
2441,Noah Garcia,Coffee Maker,Home,9,6149.86,2024-06-20
2442,Emma Wilson,T-shirt,Clothing,5,9757.15,2024-07-04
2443,Emma Wilson,Jeans,Clothing,8,2888.12,2023-12-25
2444,Mike Brown,Cookbook,Books,3,5991.44,2023-09-17
2445,John Doe,Football,Sports,9,7702.7,2024-06-06
2446,Jane Smith,Novel,Books,4,7583.83,2023-05-19
2447,Chris Lee,Smartphone,Electronics,7,8663.27,2024-05-20
2448,Sophia Martinez,Smartphone,Electronics,1,2406.18,2024-07-12
2449,Alice Johnson,Cookbook,Books,1,5829.01,2024-09-21
2450,Emma Wilson,Laptop,Electronics,10,3576.27,2024-06-06
2451,Alice Johnson,Novel,Books,9,3433.93,2024-01-22
2452,Olivia Davis,Basketball,Sports,6,2890.77,2024-12-20
2453,Chris Lee,Jeans,Clothing,1,2182.81,2024-10-03
2454,Sophia Martinez,Jeans,Clothing,2,4733.31,2023-08-27
2455,John Doe,Novel,Books,4,4866.25,2024-05-09
2456,John Doe,Vacuum Cleaner,Home,7,5568.9,2024-06-03
2457,Liam Miller,Basketball,Sports,4,4806.39,2023-08-30
2458,Liam Miller,T-shirt,Clothing,3,3687.15,2023-11-27
2459,Chris Lee,Smartphone,Electronics,5,5433.6,2024-05-10
2460,Jane Smith,Laptop,Electronics,5,8503.58,2024-04-18
2461,Emma Wilson,Jeans,Clothing,2,9107.3,2024-03-07
2462,Sophia Martinez,Jeans,Clothing,3,4687.07,2023-05-07
2463,Mike Brown,Laptop,Electronics,2,6711.34,2023-04-29
2464,Liam Miller,Cookbook,Books,5,7575.17,2024-05-25
2465,Liam Miller,Football,Sports,10,5219.42,2025-04-20
2466,Sophia Martinez,Cookbook,Books,3,8611.91,2025-03-20
2467,Liam Miller,Vacuum Cleaner,Home,3,9882.9,2024-04-02
2468,John Doe,T-shirt,Clothing,1,2324.24,2025-04-01
2469,Chris Lee,T-shirt,Clothing,2,756.24,2023-09-28
2470,Alice Johnson,Novel,Books,3,1078.99,2024-08-13
2471,John Doe,Jeans,Clothing,10,3866.97,2025-03-05
2472,Olivia Davis,Novel,Books,4,1639.75,2025-04-22
2473,Chris Lee,Coffee Maker,Home,4,5146.88,2023-05-03
2474,Noah Garcia,Smartphone,Electronics,6,2783.4,2024-02-15
2475,Alice Johnson,T-shirt,Clothing,9,7279.09,2023-06-14
2476,Sophia Martinez,Smartphone,Electronics,4,1953.78,2025-02-01
2477,Alice Johnson,Novel,Books,4,9338.32,2024-03-23
2478,Chris Lee,T-shirt,Clothing,9,9555.83,2024-01-22
2479,Mike Brown,Football,Sports,8,7161.21,2023-09-22
2480,Mike Brown,Cookbook,Books,9,7793.83,2023-08-28
2481,Olivia Davis,Vacuum Cleaner,Home,8,3156.66,2024-02-28
2482,Sophia Martinez,Football,Sports,10,2175.05,2024-12-22
2483,Jane Smith,Smartphone,Electronics,1,4662.11,2024-12-04
2484,John Doe,Jeans,Clothing,6,898.29,2024-05-25
2485,John Doe,Basketball,Sports,10,3688.91,2024-11-14
2486,Chris Lee,Coffee Maker,Home,5,4350.26,2023-11-19
2487,Jane Smith,Coffee Maker,Home,1,2957.75,2024-03-22
2488,Liam Miller,Novel,Books,10,8338.73,2024-08-30
2489,Mike Brown,Coffee Maker,Home,8,7928.93,2025-03-12
2490,Olivia Davis,Football,Sports,10,3310.31,2023-08-22
2491,Chris Lee,Laptop,Electronics,5,3541.66,2024-05-09
2492,Liam Miller,Football,Sports,4,7744.4,2023-10-15
2493,John Doe,T-shirt,Clothing,6,7914.45,2024-01-17
2494,Liam Miller,Smartphone,Electronics,7,1280.88,2024-05-21
2495,Noah Garcia,Coffee Maker,Home,3,9559.26,2024-03-14
2496,Alice Johnson,Smartphone,Electronics,8,1909.11,2024-01-23
2497,Emma Wilson,Jeans,Clothing,7,6668.23,2023-11-03
2498,Emma Wilson,Vacuum Cleaner,Home,2,6980.57,2023-11-14
2499,Olivia Davis,Football,Sports,3,6122.58,2023-05-24
2500,Olivia Davis,Vacuum Cleaner,Home,5,1449.79,2025-01-11
2501,Liam Miller,Smartphone,Electronics,6,7243.93,2023-05-01
2502,Chris Lee,Cookbook,Books,9,8519.32,2024-07-27
2503,Jane Smith,Vacuum Cleaner,Home,7,4447.49,2024-10-15
2504,Sophia Martinez,Smartphone,Electronics,1,7258.88,2024-11-21
2505,Alice Johnson,Smartphone,Electronics,10,1751.29,2023-09-10
2506,Emma Wilson,T-shirt,Clothing,1,6201.15,2025-04-17
2507,Noah Garcia,Laptop,Electronics,10,7105.07,2025-01-16
2508,Jane Smith,Laptop,Electronics,1,3689.03,2024-01-07
2509,Chris Lee,Football,Sports,7,7364.46,2023-08-06
2510,Alice Johnson,Coffee Maker,Home,9,7689.22,2023-07-20
2511,Liam Miller,Smartphone,Electronics,1,8632.47,2024-03-21
2512,Mike Brown,T-shirt,Clothing,6,8645.88,2024-08-01
2513,Mike Brown,Football,Sports,2,7617.05,2024-10-12
2514,Olivia Davis,Coffee Maker,Home,9,9477.79,2023-12-28
2515,Mike Brown,Basketball,Sports,4,3253.51,2023-12-06
2516,Jane Smith,T-shirt,Clothing,1,6363.27,2023-05-22
2517,Sophia Martinez,Jeans,Clothing,4,5503.29,2024-10-09
2518,Emma Wilson,Football,Sports,10,842.18,2023-11-01
2519,Chris Lee,Jeans,Clothing,9,3962.6,2024-05-15
2520,John Doe,Laptop,Electronics,3,497.44,2024-06-19
2521,Olivia Davis,Football,Sports,1,1895.69,2025-01-02
2522,Jane Smith,Coffee Maker,Home,3,6035.52,2023-12-10
2523,Noah Garcia,Laptop,Electronics,5,8329.38,2023-07-14
2524,Jane Smith,Coffee Maker,Home,3,5836.06,2023-09-24
2525,Liam Miller,Basketball,Sports,5,8575.7,2024-03-30
2526,Liam Miller,Jeans,Clothing,3,7438.13,2025-02-16
2527,Emma Wilson,Laptop,Electronics,8,8081.54,2025-03-19
2528,Alice Johnson,Cookbook,Books,6,766.93,2023-06-12
2529,Alice Johnson,Jeans,Clothing,4,2724.7,2024-02-16
2530,Alice Johnson,Cookbook,Books,6,4242.06,2024-12-06
2531,John Doe,Vacuum Cleaner,Home,1,3893.84,2023-08-25
2532,Sophia Martinez,Basketball,Sports,10,5182.23,2023-08-06
2533,Alice Johnson,Football,Sports,7,902.4,2023-12-10
2534,John Doe,Laptop,Electronics,6,1986.71,2024-06-01
2535,Chris Lee,Coffee Maker,Home,1,8408.59,2025-01-22
2536,Emma Wilson,Smartphone,Electronics,6,3104.19,2024-11-16
2537,Emma Wilson,Vacuum Cleaner,Home,2,3222.7,2024-06-11
2538,Mike Brown,Football,Sports,6,2169.08,2025-03-16
2539,Chris Lee,T-shirt,Clothing,8,2338.79,2023-12-22
2540,Emma Wilson,Laptop,Electronics,7,808.62,2023-05-20
2541,Emma Wilson,Vacuum Cleaner,Home,10,8562.13,2024-08-05
2542,Alice Johnson,Basketball,Sports,7,360.59,2023-05-23
2543,Chris Lee,Smartphone,Electronics,3,8925.95,2024-04-25
2544,Chris Lee,Coffee Maker,Home,7,6837.13,2023-05-24
2545,John Doe,Smartphone,Electronics,3,2875.32,2024-06-01
2546,Liam Miller,Coffee Maker,Home,4,5423.82,2023-12-19
2547,Jane Smith,Football,Sports,5,2379.25,2023-10-03
2548,Alice Johnson,Novel,Books,9,6637.12,2025-02-15
2549,Chris Lee,Jeans,Clothing,9,7452.27,2023-05-08
2550,Noah Garcia,Vacuum Cleaner,Home,6,5918.69,2023-09-27
2551,Jane Smith,Football,Sports,8,3189.22,2024-12-13
2552,Olivia Davis,Basketball,Sports,5,2999.13,2024-05-28
2553,Noah Garcia,Laptop,Electronics,4,8430.97,2025-01-07
2554,Alice Johnson,Laptop,Electronics,8,1170.26,2024-10-28
2555,Jane Smith,T-shirt,Clothing,3,5166.33,2023-11-13
2556,Olivia Davis,Cookbook,Books,5,1919.64,2023-09-29
2557,Olivia Davis,Jeans,Clothing,3,7426.1,2023-10-07
2558,Chris Lee,Jeans,Clothing,9,9701.96,2023-12-16
2559,Sophia Martinez,Jeans,Clothing,4,1886.72,2024-09-17
2560,Noah Garcia,Jeans,Clothing,5,8932.7,2023-09-21
2561,Chris Lee,Coffee Maker,Home,7,4464.06,2023-10-18
2562,Olivia Davis,Smartphone,Electronics,10,6827.39,2023-07-29
2563,John Doe,Jeans,Clothing,9,5651.56,2025-03-11
2564,Mike Brown,Jeans,Clothing,4,979.39,2023-07-16
2565,Olivia Davis,Basketball,Sports,9,8689.25,2024-07-07
2566,Alice Johnson,Laptop,Electronics,3,5529.54,2025-03-02
2567,Emma Wilson,Vacuum Cleaner,Home,7,3865.17,2023-08-11
2568,Jane Smith,Football,Sports,1,189.79,2024-10-21
2569,Mike Brown,Novel,Books,6,3350.72,2024-10-23
2570,Olivia Davis,Vacuum Cleaner,Home,10,3056.05,2025-02-06
2571,Chris Lee,Smartphone,Electronics,1,7273.81,2024-12-10
2572,John Doe,Cookbook,Books,6,726.03,2024-04-30
2573,Chris Lee,Jeans,Clothing,8,3255.19,2023-05-02
2574,Liam Miller,Football,Sports,7,8314.9,2024-09-01
2575,Alice Johnson,Coffee Maker,Home,7,1060.56,2024-03-08
2576,Liam Miller,Laptop,Electronics,5,1792.67,2024-05-18
2577,Liam Miller,Smartphone,Electronics,7,3900.72,2024-03-05
2578,Olivia Davis,Coffee Maker,Home,9,7078.81,2024-11-07
2579,Liam Miller,Laptop,Electronics,8,8065.99,2024-06-14
2580,John Doe,Cookbook,Books,2,9143.86,2023-05-09
2581,John Doe,Cookbook,Books,10,643.74,2025-01-25
2582,Jane Smith,Football,Sports,4,1374.24,2024-04-26
2583,Noah Garcia,Football,Sports,5,6555.04,2023-12-11
2584,Chris Lee,Vacuum Cleaner,Home,9,5960.55,2024-02-10
2585,John Doe,Coffee Maker,Home,1,347.66,2023-07-26
2586,Olivia Davis,Cookbook,Books,8,8437.22,2024-08-21
2587,John Doe,Smartphone,Electronics,9,7024.35,2024-08-18
2588,Chris Lee,Laptop,Electronics,7,9216.72,2024-07-27
2589,Liam Miller,Laptop,Electronics,5,3218.67,2023-07-31
2590,Alice Johnson,Coffee Maker,Home,6,8543.0,2025-01-26
2591,Olivia Davis,Basketball,Sports,7,6189.47,2023-06-03
2592,Alice Johnson,Cookbook,Books,5,2387.14,2024-01-16
2593,Sophia Martinez,Coffee Maker,Home,2,932.26,2024-02-25
2594,Liam Miller,Smartphone,Electronics,3,5499.36,2024-03-12
2595,Liam Miller,Smartphone,Electronics,1,5948.15,2025-02-17
2596,Chris Lee,T-shirt,Clothing,6,3225.39,2025-04-14
2597,Jane Smith,Football,Sports,6,7371.88,2025-01-30
2598,Noah Garcia,Smartphone,Electronics,3,5821.3,2025-04-01
2599,Chris Lee,Coffee Maker,Home,9,931.26,2024-07-10
2600,Mike Brown,Basketball,Sports,3,6856.79,2024-09-13
2601,Chris Lee,Football,Sports,10,4135.99,2025-01-24
2602,Chris Lee,Basketball,Sports,6,9822.38,2024-03-15
2603,Olivia Davis,Football,Sports,6,4906.93,2025-01-08
2604,Sophia Martinez,Novel,Books,7,3783.08,2023-12-08
2605,Jane Smith,Novel,Books,3,2136.51,2024-03-26
2606,Mike Brown,Vacuum Cleaner,Home,5,2122.65,2024-06-10
2607,John Doe,Vacuum Cleaner,Home,5,7056.52,2024-11-20
2608,Sophia Martinez,T-shirt,Clothing,1,6970.43,2024-01-23
2609,Liam Miller,Football,Sports,7,8859.59,2023-07-11
2610,Olivia Davis,Coffee Maker,Home,1,8306.39,2024-02-14
2611,Emma Wilson,Novel,Books,9,768.62,2024-04-09
2612,Emma Wilson,Vacuum Cleaner,Home,4,9968.26,2023-07-03
2613,John Doe,Basketball,Sports,5,1286.46,2024-02-27
2614,Mike Brown,T-shirt,Clothing,2,6385.26,2023-10-04
2615,Olivia Davis,T-shirt,Clothing,4,119.67,2025-03-14
2616,Liam Miller,Football,Sports,3,4004.43,2024-12-15
2617,Olivia Davis,Jeans,Clothing,8,7546.68,2024-09-10
2618,Sophia Martinez,Football,Sports,10,843.17,2023-06-29
2619,Emma Wilson,Basketball,Sports,8,633.19,2023-07-25
2620,John Doe,Basketball,Sports,6,1616.38,2024-10-09
2621,Chris Lee,Laptop,Electronics,8,6459.26,2025-04-04
2622,Alice Johnson,Smartphone,Electronics,6,2271.1,2024-07-23
2623,John Doe,Basketball,Sports,1,8939.81,2024-09-11
2624,Olivia Davis,Cookbook,Books,6,5314.3,2023-05-19
2625,Jane Smith,Cookbook,Books,9,5391.44,2023-08-03
2626,Mike Brown,Football,Sports,8,4287.38,2023-11-23
2627,John Doe,Football,Sports,10,1505.48,2023-07-07
2628,Sophia Martinez,Jeans,Clothing,1,7278.84,2023-06-07
2629,Mike Brown,Laptop,Electronics,1,6474.54,2023-07-16
2630,Chris Lee,Jeans,Clothing,1,9785.94,2023-07-11
2631,Mike Brown,Basketball,Sports,5,3414.77,2024-04-30
2632,Mike Brown,Basketball,Sports,5,7137.57,2024-03-26
2633,Liam Miller,T-shirt,Clothing,7,7770.69,2023-11-22
2634,Mike Brown,Football,Sports,1,374.35,2024-10-21
2635,Sophia Martinez,Vacuum Cleaner,Home,9,8707.82,2025-03-06
2636,Olivia Davis,Jeans,Clothing,6,2786.73,2025-03-27
2637,Liam Miller,T-shirt,Clothing,6,1309.64,2024-01-28
2638,John Doe,Novel,Books,9,3254.99,2024-04-03
2639,Alice Johnson,Smartphone,Electronics,8,8573.45,2023-06-30
2640,Noah Garcia,Basketball,Sports,5,4971.74,2025-03-01
2641,Noah Garcia,Cookbook,Books,9,1445.92,2024-05-03
2642,Emma Wilson,Jeans,Clothing,10,4360.55,2024-10-03
2643,Olivia Davis,Football,Sports,7,900.24,2024-12-04
2644,John Doe,Basketball,Sports,10,4525.69,2023-10-31
2645,Mike Brown,Novel,Books,4,581.04,2025-01-07
2646,Chris Lee,Vacuum Cleaner,Home,6,2243.2,2024-04-06
2647,Mike Brown,Basketball,Sports,2,4126.55,2023-11-03
2648,Liam Miller,Coffee Maker,Home,1,9723.65,2024-07-17
2649,Liam Miller,Coffee Maker,Home,4,3449.94,2023-07-25
2650,Sophia Martinez,Laptop,Electronics,8,3139.76,2024-02-07
2651,Emma Wilson,Coffee Maker,Home,10,6486.6,2024-07-16
2652,Emma Wilson,Vacuum Cleaner,Home,7,5165.71,2025-01-26
2653,Mike Brown,Jeans,Clothing,5,2318.24,2023-12-07
2654,John Doe,T-shirt,Clothing,8,9177.33,2023-12-10
2655,Chris Lee,Vacuum Cleaner,Home,1,8828.75,2023-07-21
2656,Sophia Martinez,Jeans,Clothing,2,2372.79,2024-12-16
2657,Noah Garcia,Vacuum Cleaner,Home,6,3524.41,2025-04-26
2658,Chris Lee,Vacuum Cleaner,Home,9,1528.38,2023-09-25
2659,Emma Wilson,Smartphone,Electronics,3,7944.5,2023-06-03
2660,Liam Miller,Smartphone,Electronics,2,8554.8,2024-09-02
2661,John Doe,Vacuum Cleaner,Home,2,7200.81,2024-02-24
2662,John Doe,Basketball,Sports,3,5171.21,2024-03-22
2663,Mike Brown,Novel,Books,5,7777.63,2024-06-13
2664,Olivia Davis,Basketball,Sports,2,4098.63,2024-08-08
2665,Olivia Davis,Jeans,Clothing,6,7747.79,2024-10-16
2666,Sophia Martinez,Novel,Books,7,2513.32,2024-10-30
2667,John Doe,Football,Sports,1,6688.85,2023-06-25
2668,Jane Smith,Football,Sports,2,5007.23,2023-08-07
2669,Alice Johnson,Cookbook,Books,2,4559.11,2024-03-13
2670,Alice Johnson,Laptop,Electronics,4,7546.77,2023-05-01
2671,Emma Wilson,Coffee Maker,Home,3,338.46,2025-01-25
2672,John Doe,Basketball,Sports,9,7460.45,2024-11-10
2673,Chris Lee,Coffee Maker,Home,8,871.58,2024-11-18
2674,John Doe,T-shirt,Clothing,8,6016.65,2024-12-30
2675,Mike Brown,Football,Sports,1,8619.26,2025-04-20
2676,Olivia Davis,Novel,Books,2,2574.76,2025-03-13
2677,Mike Brown,Football,Sports,3,885.16,2024-04-29
2678,Olivia Davis,Coffee Maker,Home,2,2411.97,2024-06-05
2679,Emma Wilson,Jeans,Clothing,6,5048.46,2023-12-05
2680,Sophia Martinez,Laptop,Electronics,7,747.03,2024-02-11
2681,Jane Smith,Laptop,Electronics,7,9549.55,2024-07-02
2682,Jane Smith,Football,Sports,8,1597.64,2024-01-13
2683,Chris Lee,Basketball,Sports,1,4159.9,2024-10-23
